x-axis,1,
time,nop,volt
-2.40E-04,-9.28E-01,-8.18E-01
-2.35E-04,-9.92E-01,-8.82E-01
-2.30E-04,-9.85E-01,-8.75E-01
-2.25E-04,-9.03E-01,-7.93E-01
-2.20E-04,-7.32E-01,-6.22E-01
-2.15E-04,-4.68E-01,-3.58E-01
-2.10E-04,-1.58E-01,-4.80E-02
-2.05E-04,1.52E-01,2.62E-01
-2.00E-04,4.37E-01,5.47E-01
-1.95E-04,6.54E-01,7.64E-01
-1.90E-04,7.71E-01,8.81E-01
-1.85E-04,8.23E-01,9.33E-01
-1.80E-04,7.97E-01,9.07E-01
-1.75E-04,7.02E-01,8.12E-01
-1.70E-04,5.09E-01,6.19E-01
-1.65E-04,2.41E-01,3.51E-01
-1.60E-04,-5.77E-02,5.23E-02
-1.55E-04,-3.62E-01,-2.52E-01
-1.50E-04,-6.36E-01,-5.26E-01
-1.45E-04,-8.33E-01,-7.23E-01
-1.40E-04,-9.50E-01,-8.40E-01
-1.35E-04,-9.97E-01,-8.87E-01
-1.30E-04,-9.74E-01,-8.64E-01
-1.25E-04,-8.73E-01,-7.63E-01
-1.20E-04,-6.81E-01,-5.71E-01
-1.15E-04,-4.03E-01,-2.93E-01
-1.10E-04,-8.69E-02,2.31E-02
-1.05E-04,2.19E-01,3.29E-01
-1.00E-04,4.95E-01,6.05E-01
-9.52E-05,6.88E-01,7.98E-01
-9.02E-05,7.87E-01,8.97E-01
-8.52E-05,8.29E-01,9.39E-01
-8.02E-05,7.81E-01,8.91E-01
-7.52E-05,6.68E-01,7.78E-01
-7.02E-05,4.55E-01,5.65E-01
-6.52E-05,1.75E-01,2.85E-01
-6.02E-05,-1.26E-01,-1.60E-02
-5.52E-05,-4.25E-01,-3.15E-01
-5.02E-05,-6.87E-01,-5.77E-01
-4.52E-05,-8.64E-01,-7.54E-01
-4.02E-05,-9.64E-01,-8.54E-01
-3.52E-05,-1.01E+00,-9.00E-01
-3.02E-05,-9.60E-01,-8.50E-01
-2.52E-05,-8.38E-01,-7.28E-01
-2.02E-05,-6.26E-01,-5.16E-01
-1.52E-05,-3.33E-01,-2.23E-01
-1.02E-05,-1.93E-02,9.07E-02
-5.22E-06,2.83E-01,3.93E-01
-2.20E-07,5.43E-01,6.53E-01
4.78E-06,7.15E-01,8.25E-01
9.78E-06,8.02E-01,9.12E-01
1.48E-05,8.22E-01,9.32E-01
1.98E-05,7.60E-01,8.70E-01
2.48E-05,6.29E-01,7.39E-01
2.98E-05,3.98E-01,5.08E-01
3.48E-05,1.08E-01,2.18E-01
3.98E-05,-1.96E-01,-8.60E-02
4.48E-05,-4.88E-01,-3.78E-01
4.98E-05,-7.34E-01,-6.24E-01
5.48E-05,-8.95E-01,-7.85E-01
5.98E-05,-9.78E-01,-8.68E-01
6.48E-05,-1.00E+00,-8.90E-01
6.98E-05,-9.39E-01,-8.29E-01
7.48E-05,-8.01E-01,-6.91E-01
7.98E-05,-5.65E-01,-4.55E-01
8.48E-05,-2.68E-01,-1.58E-01
8.98E-05,4.64E-02,1.56E-01
9.48E-05,3.44E-01,4.54E-01
9.98E-05,5.89E-01,6.99E-01
1.05E-04,7.40E-01,8.50E-01
1.10E-04,8.11E-01,9.21E-01
1.15E-04,8.11E-01,9.21E-01
1.20E-04,7.40E-01,8.50E-01
1.25E-04,5.84E-01,6.94E-01
1.30E-04,3.37E-01,4.47E-01
1.35E-04,4.27E-02,1.53E-01
1.40E-04,-2.62E-01,-1.52E-01
1.45E-04,-5.49E-01,-4.39E-01
1.50E-04,-7.77E-01,-6.67E-01
1.55E-04,-9.20E-01,-8.10E-01
1.60E-04,-9.87E-01,-8.77E-01
1.65E-04,-9.91E-01,-8.81E-01
1.70E-04,-9.17E-01,-8.07E-01
1.75E-04,-7.58E-01,-6.48E-01
1.80E-04,-5.04E-01,-3.94E-01
1.85E-04,-1.99E-01,-8.90E-02
1.90E-04,1.14E-01,2.24E-01
1.95E-04,4.06E-01,5.16E-01
2.00E-04,6.33E-01,7.43E-01
2.05E-04,7.60E-01,8.70E-01
2.10E-04,8.19E-01,9.29E-01
2.15E-04,8.03E-01,9.13E-01
2.20E-04,7.16E-01,8.26E-01
2.25E-04,5.39E-01,6.49E-01
2.30E-04,2.77E-01,3.87E-01
2.35E-04,-2.29E-02,8.71E-02
2.40E-04,-3.26E-01,-2.16E-01
2.45E-04,-6.04E-01,-4.94E-01
2.50E-04,-8.14E-01,-7.04E-01
2.55E-04,-9.39E-01,-8.29E-01
